t,rms,centroid,tempo
0.0,0.0016143181092795763,0.05428165686630574,73.828125
0.011609977324263039,0.003094948515632819,0.05930168559792274,79.50721153846153
0.023219954648526078,0.005093001900698504,0.06177793864509534,85.18629807692307
0.034829931972789115,0.007441459969983412,0.06401230431872428,90.86538461538463
0.046439909297052155,0.010061401224306814,0.06639219058644805,96.54447115384616
0.058049886621315196,0.012599268767521512,0.06894474871036095,102.2235576923077
0.06965986394557823,0.01515595316464383,0.0714446847218178,107.90264423076923
0.08126984126984127,0.017745835224229622,0.07386624180378096,113.58173076923076
0.09287981859410431,0.020416365971060533,0.07631579853761793,119.26081730769229
0.10448979591836735,0.023245181404929604,0.07874354491482194,124.93990384615383
0.11609977324263039,0.026156954343751752,0.08099669972703227,130.61899038461536
0.12770975056689343,0.029121380279606368,0.083326395565874,136.2980769230769
0.13931972789115646,0.03219985581276432,0.08560250159672664,141.97716346153845
0.1509297052154195,0.0352908952126091,0.0877891217270367,147.65625
0.16253968253968254,0.038256409647621246,0.09003732279140578,147.65625
0.17414965986394557,0.04126540490721639,0.09237111666527488,147.65625
0.18575963718820862,0.04420913269943905,0.09475161984917177,147.65625
0.19736961451247165,0.047082364813107104,0.09721600501301572,147.65625
0.2089795918367347,0.049880377199361066,0.09973803273484812,147.65625
0.22058956916099773,0.0525266685880634,0.10242808610594248,147.65625
0.23219954648526078,0.05500737746418132,0.07414023592060517,147.65625
0.2438095238095238,0.057382122588985805,0.06595911027227182,147.65625
0.25541950113378686,0.059802908532676224,0.058363558967561624,147.65625
0.26702947845804986,0.06223163111532984,0.0493328667512657,147.65625
0.2786394557823129,0.06446811202036158,0.03872357398452645,147.65625
0.29024943310657597,0.06656257882263895,0.031918337694280985,147.65625
0.301859410430839,0.06844258497385981,0.026677097927540395,147.65625
0.313469387755102,0.06937607306339685,0.024492014269169856,147.65625
0.3250793650793651,0.06966017425894863,0.024813843163650564,147.65625
0.33668934240362813,0.06961878172010348,0.0255315564144533,147.65625
0.34829931972789113,0.06934326211280166,0.026128817595384712,147.65625
0.3599092970521542,0.06931026228355029,0.026170673388507735,147.65625
0.37151927437641724,0.0694882913498926,0.02626364420513269,147.65625
0.3831292517006803,0.06984492111643743,0.026363165082996347,147.65625
0.3947392290249433,0.0702976670037314,0.026455247771643337,147.65625
0.40634920634920635,0.07060651963306286,0.02664191126376765,147.65625
0.4179591836734694,0.0707518585311921,0.027097929229264135,147.65625
0.4295691609977324,0.07072161087428928,0.027617701280988068,147.65625
0.44117913832199546,0.07048211377947426,0.02828304460172511,147.65625
